date,north,middle,south,total,redzone
20180222,0.0214,0.1051,0.0678,0.1943,0.0636
20180223,0.0291,0.0733,0.0729,0.1753,0.0319
20180224,0.0337,0.0747,0.0682,0.1766,0.0082
20180225,0.045,0.061,0.0582,0.1642,0.0134
20180226,0.0482,0.0492,0.0491,0.1465,0.0225
20180227,0.0654,0.0524,0.0447,0.1625,0.0301
20180228,0.0645,0.0511,0.0456,0.1612,0.0249
20180301,0.0656,0.0564,0.0482,0.1702,0.0202
20180302,0.0693,0.0593,0.0525,0.1811,0.0156
20180303,0.0701,0.0547,0.0517,0.1765,0.0229
20180304,0.0706,0.0829,0.0508,0.2043,0.0545
20180305,0.0661,0.0895,0.0453,0.2009,0.0323
20180306,0.0661,0.0642,0.0323,0.1626,0.0084
20180307,0.0544,0.0447,0.0276,0.1267,0.0092
20180308,0.0399,0.0311,0.0281,0.0991,0.002
20180309,0.0261,0.037,0.0283,0.0914,0.006
20180310,0.0158,0.0428,0.0249,0.0835,0.0166
20180311,0.006,0.0576,0.0236,0.0872,0.0223
20180312,0.0076,0.0588,0.0217,0.0881,0.0239
20180313,0.005,0.0745,0.015,0.0945,0.0365
20180314,0.0034,0.0808,0.0115,0.0957,0.0299
20180315,0.0057,0.1085,0.0148,0.129,0.0178
20180316,0.0006,0.1486,0.0213,0.1705,0.0355
20180317,0.0007,0.1958,0.0299,0.2264,0.0686
20180318,0.0033,0.1889,0.0395,0.2317,0.0888
20180319,0.004,0.1972,0.0431,0.2443,0.0908
20180320,0.0045,0.1779,0.0493,0.2317,0.0892
20180321,0.0037,0.1208,0.0577,0.1822,0.0501
20180322,0.0026,0.0865,0.0523,0.1414,0.0257
20180323,0.0086,0.0801,0.0542,0.1429,0.0098
20180324,0.0186,0.0852,0.0493,0.1531,0.0134
20180325,0.0388,0.0726,0.0506,0.162,0.0355
20180326,0.05,0.0744,0.0429,0.1673,0.0395
20180327,0.0612,0.0925,0.0431,0.1968,0.0441
20180328,0.0669,0.074,0.0426,0.1835,0.0259
20180329,0.0745,0.0517,0.0425,0.1687,0.0249
20180330,0.0801,0.0727,0.0451,0.1979,0.0393
20180331,0.0761,0.0569,0.0432,0.1762,0.0267
20180401,0.0829,0.0552,0.0354,0.1735,0.0289
20180402,0.0637,0.0308,0.0326,0.1271,0.011
20180403,0.0523,0.0347,0.0329,0.1199,0.0072
20180404,0.039,0.0425,0.0298,0.1113,0.0062
20180405,0.0286,0.0442,0.0261,0.0989,0.015
20180406,0.0155,0.0503,0.0236,0.0894,0.0277
20180407,0.0085,0.0533,0.0233,0.0851,0.0235
20180408,0.0018,0.0525,0.0217,0.076,0.0154
20180409,0.0014,0.0581,0.0184,0.0779,0.0152
20180410,0.0001,0.0562,0.0157,0.072,0.0162
20180411,0.0001,0.0597,0.0157,0.0755,0.018
20180412,0.0006,0.068,0.0128,0.0814,0.0229
20180413,0.0011,0.0925,0.0108,0.1044,0.0279
20180414,0.0025,0.1134,0.0154,0.1313,0.0383
20180415,0.0033,0.1246,0.0228,0.1507,0.0557
20180416,0.002,0.1188,0.0292,0.15,0.0738
20180417,0.0056,0.1289,0.0336,0.1681,0.0642
20180418,0.0142,0.0904,0.0435,0.1481,0.0277
20180419,0.0232,0.0677,0.0563,0.1472,0.0116
20180420,0.0297,0.0594,0.0547,0.1438,0.0202
20180421,0.0434,0.0406,0.057,0.141,0.0225
20180422,0.052,0.0302,0.0578,0.14,0.016
20180423,0.0568,0.0331,0.0544,0.1443,0.0096
20180424,0.048,0.0399,0.0535,0.1414,0.0124
20180425,0.0556,0.0434,0.0538,0.1528,0.0104
20180426,0.0547,0.0515,0.0576,0.1638,0.0281
20180427,0.0546,0.0525,0.0532,0.1603,0.0357
20180428,0.0602,0.0482,0.0454,0.1538,0.0148
20180429,0.0593,0.053,0.0432,0.1555,0.0198
20180430,0.0586,0.0505,0.0356,0.1447,0.0142
20180501,0.0519,0.0533,0.033,0.1382,0.006
20180502,0.0448,0.0701,0.0245,0.1394,0.0321
20180503,0.0371,0.0801,0.0225,0.1397,0.0519
20180504,0.035,0.0871,0.0214,0.1435,0.0517
20180505,0.0361,0.1085,0.0214,0.166,0.0371
20180506,0.0363,0.1165,0.0196,0.1724,0.0419
20180507,0.0313,0.0994,0.0199,0.1506,0.0313
20180508,0.0248,0.0733,0.0145,0.1126,0.014
20180509,0.0177,0.0549,0.0132,0.0858,0.0156
20180510,0.0111,0.0489,0.0143,0.0743,0.0215
20180511,0.0107,0.0669,0.0102,0.0878,0.0233
20180512,0.0112,0.0688,0.0088,0.0888,0.0229
20180513,0.0118,0.0634,0.0095,0.0847,0.0391
20180514,0.0125,0.0765,0.0161,0.1051,0.0413
20180515,0.02,0.0767,0.0192,0.1159,0.0233
20180516,0.0283,0.0775,0.0227,0.1285,0.0251
20180517,0.0367,0.0499,0.0247,0.1113,0.013
20180518,0.0422,0.0529,0.0289,0.124,0.0367
20180519,0.0424,0.0513,0.0274,0.1211,0.0237
20180520,0.0454,0.0459,0.0277,0.119,0.0144
20180521,0.0548,0.0395,0.0312,0.1255,0.007
20180522,0.0502,0.0379,0.0336,0.1217,0.005
20180523,0.0465,0.0463,0.0376,0.1304,0.0208
20180524,0.0483,0.0492,0.0414,0.1389,0.0281
20180525,0.0491,0.057,0.0418,0.1479,0.007
20180526,0.0406,0.0549,0.0391,0.1346,0.0038
20180527,0.0344,0.0597,0.0458,0.1399,0.0174
20180528,0.0211,0.0645,0.036,0.1216,0.0343
20180529,0.0253,0.076,0.0272,0.1285,0.0381
20180530,0.032,0.082,0.0221,0.1361,0.0419
20180531,0.0378,0.0764,0.0185,0.1327,0.0433
20180601,0.0414,0.0817,0.0141,0.1372,0.0267
20180602,0.0442,0.0649,0.0085,0.1176,0.0206
20180603,0.0366,0.0637,0.0063,0.1066,0.0303
20180604,0.0331,0.0367,0.0039,0.0737,0.0219
20180605,0.0287,0.0345,0.0043,0.0675,0.0194
20180606,0.0233,0.0483,0.0057,0.0773,0.0229
20180607,0.0167,0.0317,0.0047,0.0531,0.0138
20180608,0.0105,0.0316,0.002,0.0441,0.0126
20180609,0.0096,0.0351,0.005,0.0497,0.0196
20180610,0.0093,0.0479,0.0046,0.0618,0.0247
20180611,0.0175,0.0595,0.0032,0.0802,0.0263
20180612,0.023,0.0674,0.0048,0.0952,0.0259
20180613,0.0292,0.069,0.0051,0.1033,0.0295
20180614,0.0323,0.0435,0.0053,0.0811,0.0271
20180615,0.0356,0.0408,0.0089,0.0853,0.017
20180616,0.0373,0.0318,0.0165,0.0856,0
20180617,0.0468,0.0233,0.0173,0.0874,0.0022
20180618,0.0546,0.0338,0.0144,0.1028,0.005
20180619,0.0579,0.06,0.0168,0.1347,0.0367
20180620,0.0527,0.0615,0.0188,0.133,0.0355
20180621,0.045,0.093,0.0214,0.1594,0.0208
20180622,0.0387,0.1052,0.0297,0.1736,0.0267
20180623,0.0233,0.0953,0.0326,0.1512,0.0503
20180624,0.0114,0.0746,0.0448,0.1308,0.0391
20180625,0.0119,0.0503,0.0405,0.1027,0.0144
20180626,0.0204,0.0379,0.0355,0.0938,0.0064
20180627,0.0293,0.0427,0.0352,0.1072,0.0293
20180628,0.0374,0.0635,0.0252,0.1261,0.0269
20180629,0.0458,0.092,0.0195,0.1573,0.0477
20180630,0.0508,0.0928,0.0115,0.1551,0.0359
20180701,0.0525,0.0763,0.0057,0.1345,0.0323
20180702,0.0483,0.0707,0.0033,0.1223,0.0321
20180703,0.0467,0.0532,0.001,0.1009,0.0247
20180704,0.0423,0.0365,0.0005,0.0793,0.0188
20180705,0.0379,0.019,0.0001,0.057,0.007
20180706,0.0374,0.0129,0.0004,0.0507,0.0058
20180707,0.0368,0.0156,0.0004,0.0528,0.0038
20180708,0.0383,0.0362,0.0005,0.075,0.015
20180709,0.034,0.0646,0.0015,0.1001,0.0457
20180710,0.0377,0.0664,0.0018,0.1059,0.0347
20180711,0.0381,0.047,0.0013,0.0864,0.0243
20180712,0.0383,0.017,0.0002,0.0555,0.0086
20180713,0.0437,0.007,0.0006,0.0513,0.0016
20180714,0.0489,0.0165,0.0003,0.0657,0.0016
20180715,0.0514,0.0272,0.0019,0.0805,0.0178
20180716,0.0509,0.0372,0.0043,0.0924,0.0275
20180717,0.0494,0.0477,0.0078,0.1049,0.0126
20180718,0.0456,0.0681,0.0114,0.1251,0.0074
20180719,0.0421,0.0756,0.0168,0.1345,0.0066
20180720,0.0365,0.0751,0.0203,0.1319,0.0325
20180721,0.028,0.0842,0.029,0.1412,0.0571
20180722,0.0359,0.0876,0.0392,0.1627,0.0305
20180723,0.0445,0.0815,0.0396,0.1656,0.0251
20180724,0.0446,0.0632,0.0357,0.1435,0.0225
20180725,0.0481,0.0587,0.0371,0.1439,0.0164
20180726,0.0476,0.0589,0.0313,0.1378,0.0178
20180727,0.0483,0.0832,0.0305,0.162,0.0208
20180728,0.05,0.1027,0.0134,0.1661,0.0501
20180729,0.0508,0.0988,0.0032,0.1528,0.0539
20180730,0.0493,0.1047,0.0056,0.1596,0.0517
20180731,0.0492,0.0725,0.0047,0.1264,0.0323
20180801,0.0478,0.0632,0.002,0.113,0.016
20180802,0.0475,0.0436,0.0017,0.0928,0.0176
20180803,0.0447,0.0376,0.0004,0.0827,0.0233
20180804,0.0452,0.0436,0,0.0888,0.0098
20180805,0.0437,0.0557,0.0005,0.0999,0.0202
20180806,0.0447,0.0488,0.0014,0.0949,0.0194
20180807,0.0431,0.0352,0.0018,0.0801,0.0251
20180808,0.0445,0.0286,0.0027,0.0758,0.0217
20180809,0.0457,0.0369,0.0018,0.0844,0.003
20180810,0.0502,0.0449,0.001,0.0961,0.01
20180811,0.0563,0.0545,0.0003,0.1111,0.0363
20180812,0.0551,0.0689,0.0003,0.1243,0.0465
20180813,0.0518,0.063,0.0044,0.1192,0.0082
20180814,0.0507,0.0758,0.0108,0.1373,0.0076
20180815,0.0514,0.0948,0.0182,0.1644,0.0146
20180816,0.0371,0.1018,0.0271,0.166,0.0407
20180817,0.027,0.1268,0.0323,0.1861,0.0549
20180818,0.0287,0.1286,0.0308,0.1881,0.0361
20180819,0.0325,0.1189,0.0355,0.1869,0.0455
20180820,0.036,0.0926,0.0262,0.1548,0.0327
20180821,0.0451,0.0866,0.0208,0.1525,0.0317
20180822,0.0502,0.0525,0.0131,0.1158,0.0128
20180823,0.0537,0.0495,0.0171,0.1203,0.017
20180824,0.0532,0.0683,0.0178,0.1393,0.0339
20180825,0.0547,0.1278,0.0114,0.1939,0.065
20180826,0.0568,0.1286,0.008,0.1934,0.0726
20180827,0.0548,0.1224,0.0138,0.191,0.0617
20180828,0.054,0.0767,0.0133,0.144,0.0178
20180829,0.0561,0.0433,0.0041,0.1035,0.0044
20180830,0.0535,0.0248,0.0007,0.079,0.0058
20180831,0.0514,0.0363,0.0001,0.0878,0.0114
20180901,0.0489,0.05,0,0.0989,0.013
20180902,0.0449,0.0568,0.0001,0.1018,0.0198
20180903,0.04,0.0611,0.0005,0.1016,0.0449
20180904,0.0393,0.0633,0.0002,0.1028,0.0253
20180905,0.0446,0.0724,0,0.117,0.0066
20180906,0.0543,0.0848,0.0004,0.1395,0.0279
20180907,0.0562,0.0791,0.0016,0.1369,0.0565
20180908,0.0565,0.0819,0.0014,0.1398,0.0373
20180909,0.0606,0.0944,0.0017,0.1567,0.0243
20180910,0.059,0.0971,0.0023,0.1584,0.0279
20180911,0.0599,0.083,0.0054,0.1483,0.0106
20180912,0.0583,0.0747,0.0036,0.1366,0.0158
20180913,0.0498,0.0733,0.0061,0.1292,0.0423
20180914,0.0429,0.0711,0.0152,0.1292,0.0411
20180915,0.0347,0.0787,0.0212,0.1346,0.0176
20180916,0.0371,0.069,0.0276,0.1337,0.006
20180917,0.0401,0.0596,0.0251,0.1248,0.008
20180918,0.0441,0.0751,0.0197,0.1389,0.015
20180919,0.0429,0.0587,0.0237,0.1253,0.0164
20180920,0.0453,0.0713,0.0157,0.1323,0.0269
20180921,0.049,0.0662,0.011,0.1262,0.0321
20180922,0.0544,0.0804,0.0136,0.1484,0.0431
20180923,0.0558,0.0666,0.0166,0.139,0.0287
20180924,0.0546,0.0732,0.0112,0.139,0.0387
20180925,0.0535,0.055,0.0067,0.1152,0.0196
20180926,0.0492,0.036,0.0062,0.0914,0.008
20180927,0.0501,0.0457,0.0037,0.0995,0.0124
20180928,0.0453,0.0476,0.0031,0.096,0.0229
20180929,0.0423,0.0397,0.0014,0.0834,0.016
20180930,0.0398,0.049,0,0.0888,0.0245
20181001,0.0348,0.0562,0,0.091,0.0128
20181002,0.0288,0.08,0.0008,0.1096,0.0026
20181003,0.0328,0.1107,0.0022,0.1457,0.0327
20181004,0.0438,0.1192,0.0022,0.1652,0.0724
20181005,0.0444,0.1304,0.0021,0.1769,0.0702
20181006,0.0432,0.1293,0.0019,0.1744,0.0383
20181007,0.0381,0.1179,0.0037,0.1597,0.0176
20181008,0.0336,0.1123,0.0058,0.1517,0.0186
20181009,0.0299,0.0893,0.0121,0.1313,0.009
20181010,0.0286,0.0838,0.017,0.1294,0.0457
20181011,0.0247,0.0939,0.0277,0.1463,0.0633
20181012,0.0237,0.0899,0.0327,0.1463,0.0369
20181013,0.0265,0.076,0.0261,0.1286,0.0092
20181014,0.032,0.0459,0.0151,0.093,0.0036
20181015,0.0341,0.03,0.0169,0.081,0.0014
20181016,0.0397,0.0304,0.0167,0.0868,0.0072
20181017,0.0396,0.0481,0.0182,0.1059,0.007
20181018,0.0422,0.0751,0.0236,0.1409,0.0164
20181019,0.0459,0.1345,0.0239,0.2043,0.0627
20181020,0.0458,0.1432,0.0259,0.2149,0.0734
20181021,0.038,0.1373,0.0138,0.1891,0.0714
20181022,0.0385,0.1155,0.0081,0.1621,0.0423
20181023,0.0459,0.0726,0.0069,0.1254,0.0138
20181024,0.0456,0.0645,0.0072,0.1173,0.0233
20181025,0.0448,0.055,0.0066,0.1064,0.0271
20181026,0.0425,0.0482,0.0071,0.0978,0.0168
20181027,0.0416,0.0397,0.0057,0.087,0.0202
20181028,0.0391,0.0571,0.0087,0.1049,0.0146
20181029,0.0335,0.0698,0.001,0.1043,0.0026
20181030,0.0305,0.0906,0.0001,0.1212,0.0299
20181031,0.0309,0.0904,0.0001,0.1214,0.0583
20181101,0.0362,0.1213,0.0001,0.1576,0.0646
20181102,0.0428,0.1368,0.0015,0.1811,0.0509
20181103,0.0426,0.138,0.0038,0.1844,0.0287
20181104,0.0431,0.1442,0.0088,0.1961,0.0186
20181105,0.0424,0.1134,0.0161,0.1719,0.0148
20181106,0.0422,0.1455,0.0236,0.2113,0.0521
20181107,0.0368,0.1615,0.0302,0.2285,0.0932
20181108,0.0313,0.1805,0.0442,0.256,0.1056
20181109,0.0245,0.1562,0.0396,0.2203,0.0583
20181110,0.0242,0.1432,0.0374,0.2048,0.0215
20181111,0.0325,0.0806,0.0356,0.1487,0.0064
20181112,0.0388,0.0669,0.0344,0.1401,0.0034
20181113,0.0474,0.092,0.0301,0.1695,0.0156
20181114,0.049,0.1043,0.0353,0.1886,0.0443
20181115,0.0508,0.118,0.0304,0.1992,0.0567
20181116,0.0464,0.1308,0.0384,0.2156,0.0585
20181117,0.0417,0.1105,0.0353,0.1875,0.0539
20181118,0.0347,0.0975,0.0297,0.1619,0.0465
20181119,0.032,0.1186,0.0198,0.1704,0.0411
20181120,0.0349,0.1301,0.0138,0.1788,0.0517
20181121,0.0404,0.0994,0.0187,0.1585,0.0351
20181122,0.0385,0.0599,0.0197,0.1181,0.0279
20181123,0.0326,0.0564,0.0203,0.1093,0.0327
20181124,0.0315,0.0581,0.023,0.1126,0.003
20181125,0.0277,0.0647,0.0222,0.1146,0.0008
20181126,0.0224,0.0863,0.0136,0.1223,0.0237
20181127,0.0232,0.1221,0.0081,0.1534,0.0668
20181128,0.0218,0.13,0.0048,0.1566,0.073
20181129,0.0236,0.1543,0.0046,0.1825,0.0646
20181130,0.0262,0.1904,0.0022,0.2188,0.0629
20181201,0.0245,0.1895,0.0006,0.2146,0.0479
20181202,0.0249,0.1685,0.0058,0.1992,0.0285
20181203,0.0271,0.2108,0.0174,0.2553,0.0656
20181204,0.0269,0.2093,0.0331,0.2693,0.1056
20181205,0.0183,0.2197,0.0407,0.2787,0.1269
20181206,0.0167,0.1845,0.0476,0.2488,0.0954
20181207,0.0157,0.1558,0.0464,0.2179,0.0369
20181208,0.0168,0.1087,0.0427,0.1682,0.0217
20181209,0.0228,0.0638,0.0469,0.1335,0.0098
20181210,0.032,0.0783,0.0472,0.1575,0.001
20181211,0.0335,0.0718,0.0449,0.1502,0.0313
20181212,0.0354,0.0885,0.0492,0.1731,0.0451
20181213,0.037,0.0901,0.0509,0.178,0.0333
20181214,0.0326,0.1364,0.0497,0.2187,0.0381
20181215,0.0244,0.1165,0.0398,0.1807,0.0571
20181216,0.0188,0.1515,0.0331,0.2034,0.0794
20181217,0.0276,0.101,0.0229,0.1515,0.0401
20181218,0.0258,0.0742,0.0235,0.1235,0.014
20181219,0.0336,0.071,0.0196,0.1242,0.0299
20181220,0.0317,0.0505,0.0213,0.1035,0.0229
20181221,0.0186,0.0606,0.0217,0.1009,0.0138
20181222,0.0159,0.062,0.019,0.0969,0.0108
20181223,0.0185,0.0576,0.0199,0.096,0.0237
20181224,0.0266,0.0994,0.0196,0.1456,0.0501
20181225,0.0303,0.1016,0.0181,0.15,0.0563
20181226,0.0319,0.1183,0.0157,0.1659,0.0603
20181227,0.0325,0.1007,0.0118,0.145,0.0325
20181228,0.0296,0.0821,0.0096,0.1213,0.0098
20181229,0.0239,0.0812,0.0081,0.1132,0.0046
20181230,0.0164,0.0986,0.0102,0.1252,0.0313
20181231,0.0103,0.1243,0.016,0.1506,0.0613
20190101,0.0005,0.1621,0.0188,0.1814,0.0916
20190102,0.0001,0.122,0.0237,0.1458,0.0644
20190103,0.001,0.0973,0.0198,0.1181,0.0363
20190104,0.0023,0.1085,0.0336,0.1444,0.0357
20190105,0.0065,0.0966,0.0345,0.1376,0.0204
20190106,0.0101,0.069,0.0436,0.1227,0.0096
20190107,0.0134,0.0742,0.0497,0.1373,0.0331
20190108,0.0234,0.1106,0.0533,0.1873,0.0581
20190109,0.0264,0.1106,0.0582,0.1952,0.0523
20190110,0.0291,0.134,0.0707,0.2338,0.0389
20190111,0.0261,0.1216,0.0634,0.2111,0.0435
20190112,0.0201,0.1087,0.065,0.1938,0.0662
20190113,0.0187,0.1178,0.0582,0.1947,0.0521
20190114,0.0153,0.1279,0.0551,0.1983,0.0535
20190115,0.0112,0.1153,0.0552,0.1817,0.0551
20190116,0.009,0.097,0.0449,0.1509,0.0243
20190117,0.01,0.0817,0.0363,0.128,0.019
20190118,0.0156,0.0976,0.0285,0.1417,0.0233
20190119,0.0188,0.1102,0.0272,0.1562,0.0529
20190120,0.0177,0.134,0.0227,0.1744,0.0756
20190121,0.0178,0.0958,0.0217,0.1353,0.0427
20190122,0.0254,0.1035,0.0231,0.152,0.0345
20190123,0.0232,0.0808,0.0298,0.1338,0.021
20190124,0.0198,0.0553,0.0335,0.1086,0.008
20190125,0.0282,0.057,0.0283,0.1135,0.004
20190126,0.0218,0.1263,0.0326,0.1807,0.0455
20190127,0.0163,0.1653,0.0352,0.2168,0.079
20190128,0.0114,0.1945,0.0282,0.2341,0.0762
20190129,0.0084,0.1815,0.0274,0.2173,0.0774
20190130,0.0028,0.1632,0.0279,0.1939,0.0629
20190131,0.0001,0.1749,0.0326,0.2076,0.0672
20190201,0.0001,0.1503,0.0308,0.1812,0.0443
20190202,0.0008,0.1814,0.0366,0.2188,0.0563
20190203,0.0025,0.1457,0.0482,0.1964,0.0579
20190204,0.0107,0.1366,0.0451,0.1924,0.0736
20190205,0.0179,0.148,0.0574,0.2233,0.0652
20190206,0.0217,0.1313,0.06,0.213,0.0385
20190207,0.0232,0.1234,0.0712,0.2178,0.0385
20190208,0.0203,0.1155,0.0768,0.2126,0.0493
20190209,0.0203,0.1094,0.0852,0.2149,0.065
20190210,0.015,0.096,0.0892,0.2002,0.0477
20190211,0.0142,0.0525,0.0789,0.1456,0.0152
20190212,0.0122,0.0613,0.0741,0.1476,0.0176
20190213,0.0131,0.0658,0.0737,0.1526,0.0066
20190214,0.0203,0.0913,0.0523,0.1639,0.0399
20190215,0.0229,0.0906,0.0446,0.1581,0.0617
20190216,0.0241,0.0858,0.0325,0.1424,0.0573
20190217,0.018,0.0682,0.025,0.1112,0.0243
20190218,0.0113,0.0439,0.0246,0.0798,0.0058
20190219,0.0102,0.0374,0.0294,0.077,0.004
20190220,0.0097,0.0325,0.0282,0.0704,0
20190221,0.0128,0.0555,0.0312,0.0995,0.004
20190222,0.016,0.0674,0.0372,0.1206,0.0184
20190223,0.0174,0.1106,0.0421,0.1701,0.0401
20190224,0.017,0.1419,0.0451,0.204,0.0646
20190225,0.0108,0.1432,0.0515,0.2055,0.071
20190226,0.0077,0.1736,0.053,0.2343,0.0629
20190227,0.0053,0.1956,0.0508,0.2517,0.09
20190228,0.003,0.2528,0.046,0.3018,0.0904
20190301,0.001,0.2901,0.0436,0.3347,0.1363
20190302,0.0006,0.2226,0.0461,0.2693,0.0848
20190303,0.0004,0.2056,0.0414,0.2474,0.0902
20190304,0.0003,0.1277,0.0409,0.1689,0.0517
20190305,0.0013,0.1154,0.0368,0.1535,0.0443
20190306,0.1053,0.2492,0.0402,0.3947,0.075
20190307,0.0092,0.0812,0.046,0.1364,0.0122
20190308,0.0099,0.0586,0.061,0.1295,0.003
20190309,0.0068,0.0827,0.0621,0.1516,0.0247
20190310,0.0058,0.1141,0.0627,0.1826,0.0676
20190311,0.0086,0.0995,0.0544,0.1625,0.0658
20190312,0.0171,0.084,0.0535,0.1546,0.0263
20190313,0.0223,0.0532,0.0518,0.1273,0.0217
20190314,0.0305,0.0548,0.0447,0.13,0.0435
20190315,0.0288,0.0563,0.038,0.1231,0.0323
20190316,0.0268,0.0398,0.0346,0.1012,0.0076
20190317,0.0248,0.027,0.0357,0.0875,0.0108
20190318,0.0192,0.0205,0.0355,0.0752,0.0074
20190319,0.0111,0.0216,0.0354,0.0681,0.007
20190320,0.012,0.0416,0.0346,0.0882,0.0018
20190321,0.0156,0.0747,0.0425,0.1328,0.02
20190322,0.0176,0.1087,0.0465,0.1728,0.0557
20190323,0.0224,0.1138,0.044,0.1802,0.0489
20190324,0.0203,0.1131,0.043,0.1764,0.0601
20190325,0.0234,0.1318,0.053,0.2082,0.0672
20190326,0.0163,0.1413,0.0617,0.2193,0.0471
20190327,0.0124,0.1577,0.0585,0.2286,0.0479
20190328,0.0091,0.176,0.053,0.2381,0.0591
20190329,0.0064,0.1649,0.0539,0.2252,0.0589
20190330,0.0063,0.1746,0.0583,0.2392,0.0716
20190331,0.0048,0.1491,0.0539,0.2078,0.0654
20190401,0.0015,0.1513,0.051,0.2038,0.0776
20190402,0.0008,0.1324,0.0497,0.1829,0.0541
20190403,0.0038,0.1071,0.05,0.1609,0.0295
20190404,0.0053,0.089,0.0526,0.1469,0.0247
20190405,0.0053,0.0709,0.0493,0.1255,0.0323
20190406,0.0035,0.0472,0.0632,0.1139,0.0225
20190407,0.0033,0.0614,0.0688,0.1335,0.0339
20190408,0.0076,0.0434,0.0598,0.1108,0.014
20190409,0.0095,0.0291,0.0562,0.0948,0.013
20190410,0.0117,0.0314,0.0537,0.0968,0.0162
20190411,0.0151,0.0152,0.0489,0.0792,0.0036
20190412,0.0206,0.0169,0.0439,0.0814,0.0038
20190413,0.0306,0.0063,0.0379,0.0748,0.0028
20190414,0.0481,0.0128,0.0285,0.0894,0.0002
20190415,0.0432,0.0237,0.0279,0.0948,0.0054
20190416,0.0342,0.0299,0.0271,0.0912,0.0082
20190417,0.0273,0.0459,0.0315,0.1047,0.0112
20190418,0.0217,0.0927,0.0283,0.1427,0.0309
20190419,0.0181,0.1281,0.0309,0.1771,0.0706
20190420,0.0171,0.1421,0.0314,0.1906,0.0816
20190421,0.0213,0.1347,0.0278,0.1838,0.0507
20190422,0.0184,0.1423,0.0281,0.1888,0.0417
20190423,0.021,0.1445,0.0328,0.1983,0.0585
20190424,0.0191,0.1516,0.0338,0.2045,0.0627
20190425,0.0171,0.1991,0.0457,0.2619,0.0712
20190426,0.0142,0.1981,0.0439,0.2562,0.077
20190427,0.0099,0.1845,0.0448,0.2392,0.071
20190428,0.0091,0.1541,0.0473,0.2105,0.0816
20190429,0.0064,0.1416,0.0457,0.1937,0.0595
20190430,0.0053,0.1087,0.0455,0.1595,0.0206
20190501,0.0104,0.0855,0.0421,0.138,0.0172
20190502,0.0079,0.0656,0.0386,0.1121,0.0237
20190503,0.0085,0.0893,0.0378,0.1356,0.0409
20190504,0.0116,0.0985,0.044,0.1541,0.0551
20190505,0.0088,0.0812,0.0519,0.1419,0.0385
20190505,0.0116,0.0985,0.044,0.1541,0.0551
20190506,0.0114,0.0637,0.0477,0.1228,0.0295
20190507,0.0073,0.0403,0.0438,0.0914,0.0088
20190508,0.0114,0.0162,0.0426,0.0702,0.0082
20190509,0.0181,0.0126,0.0387,0.0694,0.0018
20190510,0.0251,0.0057,0.0309,0.0617,0.0008
20190511,0.0227,0.0101,0.0283,0.0611,0.0044
20190512,0.0318,0.0158,0.0242,0.0718,0.007
20190513,0.0356,0.0239,0.0276,0.0871,0.0104
20190514,0.036,0.0359,0.0271,0.099,0.0024
20190515,0.0336,0.0516,0.0326,0.1178,0.0086
20190516,0.0293,0.0836,0.0402,0.1531,0.0343
20190517,0.0266,0.1125,0.0406,0.1797,0.0553
20190518,0.0246,0.14,0.0386,0.2032,0.0738
20190519,0.0221,0.1263,0.038,0.1864,0.0457
20190520,0.0287,0.1483,0.038,0.215,0.0621
20190521,0.0266,0.1521,0.033,0.2117,0.0748
20190522,0.0247,0.156,0.0334,0.2141,0.0567
20190523,0.0182,0.1393,0.0334,0.1909,0.0355
20190524,0.0197,0.111,0.0384,0.1691,0.0409
20190525,0.0175,0.1154,0.0387,0.1716,0.0631
20190526,0.0166,0.1131,0.0399,0.1696,0.0587
20190527,0.0176,0.1203,0.0314,0.1693,0.0383
20190528,0.0182,0.1117,0.0304,0.1603,0.0375
20190529,0.0176,0.0741,0.0276,0.1193,0.0315
20190530,0.0185,0.0769,0.0269,0.1223,0.0373
20190531,0.0176,0.0852,0.0276,0.1304,0.0405
20190601,0.0171,0.0799,0.0248,0.1218,0.0437
20190602,0.0175,0.0475,0.0284,0.0934,0.0253
20190603,0.015,0.0387,0.0313,0.085,0.0072
20190604,0.0154,0.025,0.0297,0.0701,0.0158
20190605,0.0224,0.0221,0.0315,0.076,0.0146
20190606,0.0319,0.0275,0.0296,0.089,0.003
20190607,0.0344,0.0239,0.0235,0.0818,0.006
20190608,0.0446,0.0442,0.0212,0.11,0.0277
20190609,0.0446,0.0497,0.0187,0.113,0.0219
20190610,0.0521,0.0668,0.0223,0.1412,0.019
20190611,0.0452,0.0855,0.0286,0.1593,0.0217
20190612,0.0404,0.092,0.038,0.1704,0.0337
20190613,0.0397,0.1492,0.0476,0.2365,0.066
20190614,0.0428,0.1703,0.0477,0.2608,0.0844
20190615,0.0372,0.1839,0.0526,0.2737,0.0744
20190616,0.0285,0.1555,0.0515,0.2355,0.071
20190617,0.0272,0.1594,0.0522,0.2388,0.0696
20190618,0.025,0.1491,0.0445,0.2186,0.0698
20190619,0.0252,0.1408,0.035,0.201,0.0559
20190620,0.0227,0.1171,0.0298,0.1696,0.0451
20190621,0.0215,0.135,0.036,0.1925,0.0569
20190622,0.0254,0.124,0.0338,0.1832,0.0658
20190623,0.0272,0.1282,0.0361,0.1915,0.0463
